Date,open,high,low,close,volume,prevclose,pct_change_in_close,fed_rate,prev_fed_rate,pct_change_in_fed_rate,5_yr,7_yr,10_yr,20_yr,30_yr,prev_10_yr,pct_change_in_10_yr,label
2006-11-08,138.0000,139.0500,136.8600,138.91,87517800,138.61,0.21643460067814943,5.22,5.22,0.0,2.41,2.34,2.29,2.22,,2.32,-1.3100436681222623,0
2006-11-09,139.0100,139.1400,137.9000,138.18,95916300,138.91,-0.5255201209416095,5.23,5.22,0.19120458891014674,2.41,2.34,2.28,2.23,,2.29,-0.4385964912280803,-1
2006-11-10,138.1400,138.3400,137.7200,138.24,48991500,138.18,0.043421623968738075,5.23,5.23,0.0,2.37,2.31,2.25,2.19,,2.28,-1.3333333333333246,0
2006-11-13,138.1800,139.0400,138.0700,138.58,59398200,138.24,0.2459490740740765,5.27,5.23,0.7590132827324317,2.42,2.35,2.29,2.22,,2.25,1.746724890829696,3
2006-11-14,138.9700,139.7400,138.1200,139.62,96704000,138.58,0.7504690431519642,5.25,5.27,-0.3809523809523728,2.41,2.34,2.28,2.19,,2.29,-0.4385964912280803,-1
2006-11-15,139.5700,140.4500,139.5300,140.02,76509600,139.62,0.2864919066036425,5.29,5.25,0.7561436672967871,2.45,2.37,2.3,2.22,,2.28,0.8695652173913052,3
2006-11-16,140.4400,140.6800,139.4900,140.38,76728800,140.02,0.2571061276960328,5.25,5.29,-0.7619047619047626,2.53,2.44,2.38,2.28,,2.3,3.361344537815129,1
2006-11-17,139.9300,140.4300,139.7300,140.42,56353800,140.38,0.02849408747684289,5.2,5.25,-0.9615384615384581,2.48,2.39,2.33,2.25,,2.38,-2.145922746781108,-1
2006-11-20,140.3000,140.7400,139.9400,140.5,69174200,140.42,0.05697194131890935,5.25,5.2,0.952380952380949,2.47,2.39,2.33,2.25,,2.33,0.0,3
2006-11-21,140.4900,140.6700,140.2900,140.64,51367900,140.5,0.09964412811386929,5.29,5.25,0.7561436672967871,2.43,2.37,2.31,2.24,,2.33,-0.8658008658008665,2
2006-11-22,140.7500,141.1600,140.5000,140.92,45505300,140.64,0.19908987485779375,5.26,5.29,-0.5703422053231987,2.42,2.35,2.3,2.24,,2.31,-0.43478260869566226,-1
2006-11-24,140.2400,140.8400,140.2000,140.35,30998000,140.92,-0.40448481407890524,5.24,5.26,-0.3816793893129689,2.38,2.33,2.27,2.21,,2.3,-1.3215859030836918,-3
2006-11-27,140.2800,140.3500,138.3800,138.42,84545100,140.35,-1.3751335945849712,5.32,5.24,1.5037593984962419,2.33,2.29,2.24,2.19,,2.27,-1.3392857142857053,-1
2006-11-28,138.2400,139.1600,138.1100,139.02,106652900,138.42,0.4334633723450533,5.24,5.32,-1.5267175572519098,2.28,2.26,2.21,2.17,,2.24,-1.3574660633484277,-1
2006-11-29,139.4700,140.5300,139.0800,140.47,90034900,139.02,1.0430153934685575,5.26,5.24,0.3802281368821212,2.28,2.26,2.22,2.19,,2.21,0.45045045045046084,3
2006-11-30,140.4400,141.0500,139.7600,140.53,83994300,140.47,0.042713746707483645,5.31,5.26,0.9416195856873789,2.21,2.19,2.16,2.13,,2.22,-2.77777777777778,2
2006-12-01,140.5300,140.6600,138.9700,140.22,126080000,140.53,-0.22059346758699375,5.27,5.31,-0.7590132827324485,2.12,2.13,2.1,2.09,,2.16,-2.8571428571428594,-3
2006-12-04,140.2500,141.5500,140.2300,141.29,87813200,140.22,0.7630865782341986,5.22,5.27,-0.9578544061302648,2.13,2.14,2.11,2.1,,2.1,0.47393364928908943,1
2006-12-05,141.5600,141.9600,141.2600,141.9,73374400,141.29,0.43173614551632367,5.21,5.22,-0.19193857965450647,2.12,2.14,2.11,2.12,,2.11,0.0,1
2006-12-06,141.8700,142.0700,141.5000,141.78,53253200,141.9,-0.08456659619450638,5.22,5.21,0.19157088122604957,2.17,2.17,2.14,2.15,,2.11,1.4018691588785164,1
2006-12-07,142.0300,142.3000,141.1100,141.16,62857400,141.78,-0.43729722104669533,5.25,5.22,0.5714285714285762,2.18,2.18,2.15,2.17,,2.14,0.46511627906975755,1
2006-12-08,141.1300,141.9000,140.7800,141.42,79625500,141.16,0.18418815528477678,5.25,5.25,0.0,2.25,2.24,2.21,2.22,,2.15,2.714932126696835,2
2006-12-11,141.4200,142.0900,141.3400,141.83,39779400,141.42,0.28991656059965,5.25,5.25,0.0,2.21,2.2,2.17,2.18,,2.21,-1.8433179723502322,0
2006-12-12,141.6900,141.8700,140.8900,141.72,77451600,141.83,-0.07755763942749322,5.23,5.25,-0.3824091778202595,2.18,2.17,2.15,2.16,,2.17,-0.9302325581395358,-3
2006-12-13,142.2300,142.3400,141.5600,141.87,55520200,141.72,0.1058425063505544,5.23,5.23,0.0,2.26,2.26,2.22,2.23,,2.15,3.1531531531531654,2
2006-12-14,141.8600,143.2400,141.8400,143.12,64755200,141.87,0.8810883202932261,5.29,5.23,1.1342155009451722,2.26,2.26,2.23,2.24,,2.22,0.44843049327353307,3
2006-12-15,142.6400,142.8900,142.2400,142.34,70857400,143.12,-0.5449972051425385,5.27,5.29,-0.37950664136623274,2.32,2.31,2.29,2.28,,2.23,2.6200873362445436,-1
2006-12-18,142.5400,142.8800,141.7500,141.95,48954600,142.34,-0.2739918504988161,5.21,5.27,-1.151631477927056,2.35,2.35,2.31,2.31,,2.29,0.8658008658008665,-1
2006-12-19,141.5500,142.5600,141.1900,142.22,65023600,141.95,0.19020781965481526,5.21,5.21,0.0,2.34,2.34,2.31,2.32,,2.31,0.0,2
2006-12-20,142.2800,142.6600,142.0100,142.14,41469600,142.22,-0.05625087891999191,5.26,5.21,0.9505703422053199,2.35,2.35,2.32,2.33,,2.31,0.4310344827586115,1
2006-12-21,142.2700,142.4300,141.3200,141.62,48698400,142.14,-0.36583649922610234,5.25,5.26,-0.1904761904761864,2.33,2.33,2.29,2.31,,2.32,-1.3100436681222623,-3
2006-12-22,141.6400,141.6500,140.6700,140.75,62069100,141.62,-0.6143200112978425,5.24,5.25,-0.19083969465648445,2.38,2.38,2.35,2.37,,2.29,2.5531914893617045,-1
2006-12-26,140.8100,141.6100,140.7800,141.58,32696900,140.75,0.5896980461811812,5.29,5.24,0.9451795841209797,2.37,2.37,2.34,2.34,,2.35,-0.42735042735043727,2
2006-12-27,141.8700,142.6000,141.8300,142.51,39727100,141.58,0.6568724396100991,5.17,5.29,-2.321083172147004,2.44,2.43,2.39,2.39,,2.34,2.092050209205032,1
2006-12-28,142.4100,142.7000,141.9900,142.21,37288800,142.51,-0.2105115430495986,5.25,5.17,1.5238095238095253,2.46,2.45,2.41,2.4,,2.39,0.8298755186721999,1
2006-12-29,142.0600,142.5400,141.4300,141.62,45461200,142.21,-0.4148794036987577,5.17,5.25,-1.547388781431336,2.44,2.45,2.41,2.4,,2.41,0.0,-1
2007-01-03,142.2500,142.8600,140.5700,141.37,94807600,141.62,-0.17652873887868945,5.28,5.3,-0.3787878787878707,2.39,2.4,2.36,2.35,,2.38,-0.8474576271186449,-3
2007-01-04,141.2300,142.0500,140.6100,141.67,69620600,141.37,0.21220909669659965,5.24,5.28,-0.7633587786259549,2.39,2.39,2.36,2.34,,2.36,0.0,1
2007-01-05,141.3300,141.4000,140.3800,140.54,76645300,141.67,-0.7976282910990298,5.21,5.24,-0.5758157389635364,2.41,2.41,2.38,2.36,,2.36,0.8403361344537823,-1
2007-01-08,140.8200,141.4100,140.2500,141.19,71655000,140.54,0.4625017788529997,5.23,5.21,0.3824091778202765,2.42,2.42,2.38,2.37,,2.38,0.0,3
2007-01-09,141.3100,141.6000,140.4000,141.07,75680100,141.19,-0.08499185494723745,5.25,5.23,0.3809523809523728,2.43,2.42,2.39,2.38,,2.38,0.4184100418410139,1
2007-01-10,140.5800,141.5700,140.3000,141.54,72428000,141.07,0.3331679308144885,5.26,5.25,0.1901140684410606,2.46,2.46,2.42,2.41,,2.39,1.2396694214875952,3
2007-01-11,141.5800,142.6200,141.5000,142.16,54476800,141.54,0.438038716970471,5.27,5.26,0.18975332068310793,2.5,2.5,2.43,2.46,,2.42,0.4115226337448655,3
2007-01-12,142.1500,143.2400,142.1100,143.24,55370600,142.16,0.759707371975248,5.22,5.27,-0.9578544061302648,2.53,2.53,2.49,2.5,,2.43,2.4096385542168695,1
2007-01-16,143.0700,143.4400,142.7300,142.96,44871300,143.24,-0.1954761239877137,5.28,5.22,1.1363636363636458,2.52,2.51,2.48,2.47,,2.49,-0.40322580645162226,-1
2007-01-17,142.8500,143.4600,142.7300,143.02,50241400,142.96,0.041969781757136455,5.25,5.28,-0.5714285714285762,2.54,2.53,2.5,2.5,,2.48,0.8000000000000007,1
2007-01-18,143.1700,143.2600,142.3100,142.54,68177300,143.02,-0.33561739616838077,5.23,5.25,-0.3824091778202595,2.52,2.49,2.47,2.45,,2.5,-1.214574898785417,-3
2007-01-19,142.5400,143.1000,142.4600,142.82,56973000,142.54,0.19643608811561747,5.25,5.23,0.3809523809523728,2.53,2.51,2.47,2.45,,2.47,0.0,3
2007-01-22,143.0700,143.1000,141.9300,142.38,60253600,142.82,-0.30808010082621323,5.24,5.25,-0.19083969465648445,2.48,2.47,2.44,2.42,,2.47,-1.2295081967213217,-3
2007-01-23,142.2600,143.0800,142.0600,142.8,54064400,142.38,0.29498525073747434,5.26,5.24,0.3802281368821212,2.5,2.49,2.46,2.41,,2.44,0.8130081300813016,3
2007-01-24,142.9700,143.9800,142.9100,143.95,55834700,142.8,0.8053221288515245,5.27,5.26,0.18975332068310793,2.47,2.46,2.44,2.4,,2.46,-0.8196721311475417,2
2007-01-25,143.8600,143.9200,142.0100,142.26,73583800,143.95,-1.1740187565126765,5.31,5.27,0.7532956685499066,2.52,2.51,2.48,2.46,,2.44,1.6129032258064528,1
2007-01-26,142.5700,142.6500,141.5800,142.13,67255600,142.26,-0.09138197666244584,5.26,5.31,-0.9505703422053199,2.51,2.5,2.48,2.47,,2.48,0.0,-1
2007-01-29,142.1900,142.8000,141.7400,142.05,66114600,142.13,-0.0562864982762148,5.26,5.26,0.0,2.52,2.53,2.5,2.49,,2.48,0.8000000000000007,0
2007-01-30,142.3500,142.8600,142.0600,142.79,70407600,142.05,0.5209433298134323,5.23,5.26,-0.5736137667303892,2.47,2.49,2.46,2.45,,2.5,-1.6260162601626031,-1
2007-01-31,142.6300,144.1300,142.4000,143.75,91868600,142.79,0.6723159885146075,5.33,5.23,1.8761726078799181,2.4,2.42,2.4,2.4,,2.46,-2.500000000000002,2
2007-02-01,144.1500,144.6600,143.9100,144.61,69312400,143.75,0.5982608695652268,5.29,5.33,-0.7561436672967871,2.43,2.44,2.42,2.42,,2.4,0.8264462809917362,1
2007-02-02,144.7300,144.9500,144.3800,144.81,49607000,144.61,0.1383030219210211,5.24,5.29,-0.9541984732824393,2.4,2.45,2.42,2.42,,2.42,0.0,1
2007-02-05,144.7000,144.9400,144.3400,144.85,45705300,144.81,0.027622401767828215,5.25,5.24,0.1904761904761864,2.4,2.43,2.41,2.41,,2.42,-0.41493775933609073,2
2007-02-06,144.9700,145.0300,144.3300,144.89,57081300,144.85,0.027614773904033166,5.24,5.25,-0.19083969465648445,2.38,2.42,2.4,2.41,,2.41,-0.4166666666666763,-1
2007-02-07,145.1200,145.3600,144.5700,145.21,55669700,144.89,0.22085720201533687,5.23,5.24,-0.19120458891012976,2.38,2.42,2.4,2.4,,2.4,0.0,1
2007-02-08,144.7800,145.1200,144.2700,145.02,70641000,145.21,-0.13084498312788218,5.25,5.23,0.3809523809523728,2.37,2.41,2.39,2.39,,2.4,-0.41841004184099523,-1
2007-02-09,145.0600,145.3300,143.3900,143.94,79084400,145.02,-0.7447248655357968,5.25,5.25,0.0,2.41,2.45,2.43,2.43,,2.39,1.646090534979425,0
2007-02-12,143.9400,144.0400,143.1900,143.45,65657000,143.94,-0.3404196192858199,5.28,5.25,0.5681818181818229,2.46,2.49,2.46,2.47,,2.43,1.2195121951219432,1
2007-02-13,143.7700,144.9000,143.7600,144.66,64081800,143.45,0.843499477169751,5.26,5.28,-0.3802281368821381,2.45,2.48,2.46,2.47,,2.46,0.0,1
2007-02-14,144.8000,145.9000,144.7800,145.61,66039400,144.66,0.6567122908889929,5.27,5.26,0.18975332068310793,2.38,2.41,2.38,2.4,,2.46,-3.361344537815129,2
2007-02-15,145.6700,145.9500,145.4300,145.8,38715200,145.61,0.13048554357530232,5.29,5.27,0.3780718336484019,2.38,2.41,2.38,2.39,,2.38,0.0,3
2007-02-16,145.4400,145.7600,145.2300,145.73,39841800,145.8,-0.048010973936914676,5.24,5.29,-0.9541984732824393,2.36,2.38,2.36,2.38,,2.38,-0.8474576271186449,-3
2007-02-20,145.5600,146.2000,145.0000,146.04,56911800,145.73,0.21272215741439804,5.27,5.24,0.5692599620493238,2.35,2.38,2.36,2.37,,2.36,0.0,3
2007-02-21,145.6100,146.0700,145.3500,145.98,63971600,146.04,-0.041084634346755876,5.23,5.27,-0.764818355640519,2.34,2.36,2.33,2.36,,2.36,-1.2875536480686611,-3
2007-02-22,146.0500,146.4200,145.1700,145.87,79067400,145.98,-0.07535278805314785,5.26,5.23,0.5703422053231818,2.33,2.37,2.35,2.38,,2.33,0.8510638297872347,1
2007-02-23,145.7400,145.7900,145.0300,145.3,71966200,145.87,-0.39075889490641885,5.24,5.26,-0.3816793893129689,2.26,2.32,2.3,2.34,,2.35,-2.1739130434782727,-3
2007-02-26,145.8300,145.9500,144.7500,145.17,69192800,145.3,-0.08947006194082854,5.3,5.24,1.1320754716981059,2.21,2.26,2.26,2.29,,2.3,-1.7699115044247804,-1
2007-02-27,143.8800,144.2000,139.0000,139.5,274466500,145.17,-3.905765654060748,5.27,5.3,-0.5692599620493406,2.07,2.13,2.14,2.19,,2.26,-5.607476635514002,-3
2007-02-28,140.3900,141.9800,139.8000,140.93,177536300,139.5,1.025089605734772,5.41,5.27,2.5878003696857776,2.12,2.19,2.2,2.24,,2.14,2.7272727272727297,3
2007-03-01,139.3400,141.2500,138.0500,140.51,212828600,140.93,-0.2980202937628723,5.31,5.41,-1.883239171374775,2.11,2.18,2.19,2.23,,2.2,-0.4566210045662206,-3
2007-03-02,140.0500,140.6600,138.6600,138.67,162574000,140.51,-1.3095153369866939,5.23,5.31,-1.5296367112810552,2.06,2.14,2.15,2.21,,2.19,-1.8604651162790715,-3
2007-03-05,137.9300,139.5800,137.3300,137.35,143750400,138.67,-0.9519001947068532,5.27,5.23,0.7590132827324317,2.06,2.15,2.17,2.22,,2.15,0.9216589861751161,1
2007-03-06,138.7800,140.1200,137.7200,139.7,143333300,137.35,1.7109574080815395,5.22,5.27,-0.9578544061302648,2.08,2.17,2.19,2.24,,2.17,0.9132420091324209,1
2007-03-07,139.5900,140.4600,139.4000,139.56,115144900,139.7,-0.10021474588402747,5.24,5.22,0.3816793893129859,2.05,2.14,2.16,2.22,,2.19,-1.3888888888888797,-1
2007-03-08,140.5400,141.1600,140.0700,140.74,117891600,139.56,0.8455144740613405,5.24,5.24,0.0,2.06,2.15,2.17,2.24,,2.16,0.4608294930875478,2
2007-03-09,141.3100,141.4200,140.0800,140.78,107765100,140.74,0.02842120221684812,5.24,5.24,0.0,2.13,2.23,2.25,2.31,,2.17,3.555555555555559,2
2007-03-12,140.4200,141.3400,140.1600,140.99,80366900,140.78,0.14916891603921578,5.25,5.24,0.1904761904761864,2.1,2.2,2.22,2.3,,2.25,-1.3513513513513424,2
2007-03-13,140.1800,140.7700,138.0400,138.25,190605200,140.99,-1.943400241151861,5.25,5.25,0.0,2.01,2.11,2.15,2.26,,2.22,-3.2558139534883854,-2
2007-03-14,138.4300,139.3600,136.7500,139.28,231853800,138.25,0.745027124773961,5.27,5.25,0.37950664136621587,2.03,2.13,2.18,2.29,,2.15,1.376146788990837,3
2007-03-15,138.9700,139.9900,138.8000,139.47,132435900,139.28,0.13641585295806846,5.29,5.27,0.3780718336484019,2.04,2.13,2.17,2.26,,2.18,-0.46082949308756826,2
2007-03-16,139.3100,139.6300,138.1200,138.53,121531600,139.47,-0.6739800673980051,5.25,5.29,-0.7619047619047626,2.03,2.12,2.16,2.26,,2.17,-0.46296296296295303,-3
2007-03-19,139.2600,140.3300,139.1500,140.2,96161200,138.53,1.2055150508914945,5.26,5.25,0.1901140684410606,2.04,2.14,2.18,2.28,,2.16,0.9174311926605512,3
2007-03-20,140.0800,141.0500,139.9600,140.97,82147400,140.2,0.5492154065620616,5.26,5.26,0.0,2.02,2.12,2.17,2.29,,2.18,-0.46082949308756826,0
2007-03-21,141.1000,143.6500,140.8200,143.29,152368700,140.97,1.645740228417389,5.26,5.26,0.0,1.99,2.1,2.14,2.25,,2.17,-1.4018691588784955,0
2007-03-22,143.4800,143.6800,142.7900,143.18,118942200,143.29,-0.07676739479376456,5.27,5.26,0.18975332068310793,2.02,2.12,2.17,2.28,,2.14,1.382488479262664,1
2007-03-23,143.2800,143.8100,143.1500,143.39,74416800,143.18,0.14666852912416506,5.24,5.27,-0.5725190839694534,2.03,2.14,2.19,2.29,,2.17,0.9132420091324209,1
2007-03-26,143.5000,143.6500,142.0900,143.2,113787500,143.39,-0.13250575353929683,5.28,5.24,0.7575757575757582,2.0,2.11,2.16,2.26,,2.19,-1.3888888888888797,-1
2007-03-27,143.1200,143.1600,142.3900,142.86,99864600,143.2,-0.2374301675977479,5.25,5.28,-0.5714285714285762,1.99,2.1,2.16,2.27,,2.16,0.0,-1
2007-03-28,142.1400,142.4700,141.2600,141.82,152907900,142.86,-0.7279854402912085,5.27,5.25,0.37950664136621587,1.98,2.11,2.17,2.3,,2.16,0.4608294930875478,1
2007-03-29,142.5400,142.6100,141.1900,141.97,139432700,141.82,0.10576787477084028,5.29,5.27,0.3780718336484019,2.0,2.12,2.18,2.3,,2.17,0.45871559633028575,3
2007-03-30,142.2400,142.8400,140.5600,142.0,128194100,141.97,0.021131224906671225,5.3,5.29,0.18867924528301486,2.03,2.15,2.21,2.32,,2.18,1.3574660633484075,3
2007-04-02,142.1600,142.4600,141.4800,142.16,79416400,142.0,0.11267605633802577,5.25,5.3,-0.952380952380949,2.04,2.15,2.21,2.31,,2.21,0.0,1
2007-04-03,142.9700,143.9800,142.9100,143.69,82417800,142.16,1.0762521102982563,5.2,5.25,-0.9615384615384581,2.09,2.2,2.25,2.34,,2.21,1.7777777777777795,1
2007-04-04,143.6900,143.9500,143.1600,143.85,63995200,143.69,0.11135082469204301,5.21,5.2,0.19193857965450647,2.06,2.17,2.23,2.33,,2.25,-0.896860986547086,2
2007-04-05,143.6700,144.4400,143.6100,144.24,46822800,143.85,0.2711157455683106,5.3,5.21,1.6981132075471674,2.06,2.16,2.22,2.34,,2.23,-0.4504504504504408,2
2007-04-09,144.6500,144.8000,144.1500,144.44,50967400,144.24,0.13865779256793442,5.28,5.3,-0.3787878787878707,2.14,2.23,2.27,2.38,,2.27,0.0,1
2007-04-10,144.3300,144.8500,144.2700,144.61,56620000,144.44,0.11769592910552196,5.26,5.28,-0.3802281368821381,2.12,2.22,2.27,2.37,,2.27,0.0,1
2007-04-11,144.8200,144.8600,143.5400,144.02,106365700,144.61,-0.40799391466703777,5.24,5.26,-0.3816793893129689,2.14,2.23,2.28,2.38,,2.27,0.4385964912280609,-1
2007-04-12,143.7400,144.9200,143.3400,144.66,115534400,144.02,0.44438272462157086,5.27,5.24,0.5692599620493238,2.14,2.23,2.28,2.39,,2.28,0.0,3
2007-04-13,144.9000,145.3200,144.3600,145.32,84287000,144.66,0.4562422231439213,5.25,5.27,-0.3809523809523728,2.18,2.26,2.31,2.41,,2.28,1.2987012987013093,1
2007-04-16,145.8300,146.8600,145.8200,146.7,83064600,145.32,0.949628406275802,5.29,5.25,0.7561436672967871,2.18,2.25,2.3,2.39,,2.31,-0.43478260869566226,2
2007-04-17,146.9700,147.4000,146.6500,147.09,108424100,146.7,0.26584867075665636,5.2,5.29,-1.7307692307692282,2.17,2.24,2.29,2.35,,2.3,-0.4366812227074143,-1
2007-04-18,146.6000,147.7000,146.5700,147.27,88345300,147.09,0.12237405669998423,5.19,5.2,-0.19267822736030416,2.15,2.23,2.26,2.34,,2.29,-1.3274336283185952,-1
2007-04-19,146.5500,147.4000,146.3600,147.23,102947700,147.27,-0.02716099680859677,5.23,5.19,0.7648183556405359,2.13,2.22,2.27,2.35,,2.26,0.4405286343612437,1
2007-04-20,148.2200,148.6200,147.0400,148.62,124114100,147.23,0.9441010663587684,5.25,5.23,0.3809523809523728,2.13,2.22,2.27,2.35,,2.27,0.0,3
2007-04-23,148.3700,148.7300,147.9700,148.06,77270800,148.62,-0.37679989234288946,5.23,5.25,-0.3824091778202595,2.09,2.19,2.25,2.33,,2.27,-0.8888888888888897,-3
2007-04-24,148.2300,148.4000,147.3200,148.12,114471000,148.06,0.04052411184655023,5.2,5.23,-0.5769230769230818,2.09,2.15,2.21,2.32,,2.25,-1.8099547511312233,-1
2007-04-25,148.7300,149.6600,148.0200,149.48,108418800,148.12,0.9181744531460877,5.19,5.2,-0.19267822736030416,2.1,2.16,2.22,2.34,,2.21,0.45045045045046084,1
2007-04-26,149.4900,149.8000,149.1000,149.65,88741600,149.48,0.11372758897512439,5.24,5.19,0.9541984732824393,2.13,2.19,2.26,2.37,,2.22,1.7699115044247606,3
2007-04-27,149.0900,149.7400,148.8400,149.53,108191100,149.65,-0.08018710324089846,5.24,5.24,0.0,2.12,2.18,2.25,2.37,,2.26,-0.444444444444435,-2
2007-04-30,149.6400,149.7400,148.2100,148.29,100874100,149.53,-0.8292650304286825,5.29,5.24,0.9451795841209797,2.06,2.13,2.2,2.31,,2.25,-2.2727272727272645,-1
2007-05-01,148.4200,149.4700,147.6700,148.67,134342700,148.29,0.256254636185849,5.26,5.29,-0.5703422053231987,2.07,2.12,2.19,2.32,,2.2,-0.4566210045662206,-1
2007-05-02,148.9000,149.9500,148.7500,149.54,87129800,148.67,0.5851886728997139,5.21,5.26,-0.9596928982725494,2.08,2.15,2.22,2.33,,2.19,1.3513513513513624,1
2007-05-03,149.9700,150.4000,149.7300,150.35,86569700,149.54,0.5416610940216681,5.24,5.21,0.5725190839694704,2.14,2.18,2.25,2.34,,2.22,1.3333333333333246,3
2007-05-04,150.7500,151.1200,150.2200,150.92,96409000,150.35,0.379115397406048,5.24,5.24,0.0,2.13,2.17,2.24,2.35,,2.25,-0.44642857142856185,0
2007-05-07,150.8800,151.2000,150.8100,150.95,63461400,150.92,0.019878081102571655,5.24,5.24,0.0,2.18,2.21,2.27,2.36,,2.24,1.3215859030836918,2
2007-05-08,150.5800,150.9200,150.1300,150.75,80584000,150.95,-0.13249420337859466,5.21,5.24,-0.5758157389635364,2.16,2.21,2.27,2.37,,2.27,0.0,-1
2007-05-09,150.6400,152.8200,150.3700,151.16,102070100,150.75,0.2719734660033145,5.21,5.21,0.0,2.2,2.24,2.29,2.39,,2.27,0.873362445414848,2
2007-05-10,150.7300,151.0200,149.2700,149.58,153617800,151.16,-1.045250066155057,5.25,5.21,0.7619047619047626,2.15,2.2,2.27,2.38,,2.29,-0.8810572687224677,-1
2007-05-11,149.7500,150.9300,149.7200,150.86,113408900,149.58,0.855729375584972,5.27,5.25,0.37950664136621587,2.2,2.23,2.3,2.41,,2.27,1.304347826086948,3
2007-05-14,150.8600,151.3000,149.7900,150.53,108027500,150.86,-0.21874585708604832,5.26,5.27,-0.1901140684410606,2.2,2.25,2.32,2.42,,2.3,0.8620689655172422,-1
2007-05-15,150.7000,151.6600,150.1900,150.57,180673300,150.53,0.026572776190787246,5.29,5.26,0.5671077504725945,2.28,2.32,2.37,2.47,,2.32,2.109704641350222,3
2007-05-16,150.8000,151.6300,150.3800,151.6,114166500,150.57,0.6840672112638647,5.25,5.29,-0.7619047619047626,2.28,2.32,2.38,2.46,,2.37,0.4201680672268818,1
2007-05-17,151.3800,151.9600,151.1100,151.3,101132800,151.6,-0.19788918205803624,5.25,5.25,0.0,2.32,2.35,2.41,2.49,,2.38,1.244813278008309,0
2007-05-18,152.0100,152.6200,151.8100,152.62,99182000,151.3,0.8724388631857192,5.24,5.25,-0.19083969465648445,2.37,2.41,2.46,2.52,,2.41,2.0325203252032447,1
2007-05-21,152.5800,153.2300,152.5000,152.54,174664600,152.62,-0.0524177696239107,5.24,5.24,0.0,2.36,2.38,2.43,2.49,,2.46,-1.2345679012345598,-2
2007-05-22,152.7000,153.1600,152.3800,152.42,82148800,152.54,-0.07866789038940904,5.23,5.24,-0.19120458891012976,2.42,2.43,2.48,2.54,,2.43,2.0161290322580574,-1
2007-05-23,152.9500,153.5000,152.3600,152.44,133786600,152.42,0.013121637580376745,5.25,5.23,0.3809523809523728,2.44,2.45,2.5,2.55,,2.48,0.8000000000000007,3
2007-05-24,152.5300,153.2100,150.7400,151.06,187593000,152.44,-0.9052742062450772,5.24,5.25,-0.19083969465648445,2.43,2.42,2.48,2.52,,2.5,-0.8064516129032264,-3
2007-05-25,151.5000,152.0200,151.1800,151.69,83309200,151.06,0.4170528266913779,5.29,5.24,0.9451795841209797,2.43,2.44,2.49,2.52,,2.48,0.4016064257028205,3
2007-05-29,151.9400,152.5000,151.4500,152.24,82020000,151.69,0.3625815808557,5.29,5.29,0.0,2.5,2.49,2.54,2.56,,2.49,1.968503937007867,2
2007-05-30,151.4600,153.5400,151.3400,153.48,129013600,152.24,0.8145034156594723,5.25,5.29,-0.7619047619047626,2.5,2.48,2.52,2.54,,2.54,-0.7936507936507943,-1
2007-05-31,153.6700,153.8900,153.1200,153.32,114866700,153.48,-0.10424811050299491,5.28,5.25,0.5681818181818229,2.53,2.5,2.54,2.53,,2.52,0.7874015748031503,1
2007-06-01,153.8800,154.4000,153.5100,154.08,107771700,153.32,0.4956952778502605,5.23,5.28,-0.9560229445506657,2.58,2.55,2.57,2.57,,2.54,1.1673151750972686,1
2007-06-04,153.5400,154.3900,153.4800,154.1,78008800,154.08,0.012980269989603976,5.24,5.23,0.19083969465648445,2.55,2.52,2.55,2.53,,2.57,-0.7843137254901967,2
2007-06-05,153.7400,153.9000,152.8600,153.49,126917900,154.1,-0.39584685269304687,5.19,5.24,-0.9633911368015379,2.61,2.57,2.6,2.58,,2.55,1.9230769230769333,-1
2007-06-06,152.8600,152.9500,151.7500,151.84,164096800,153.49,-1.0749885986057761,5.25,5.19,1.1428571428571355,2.57,2.55,2.58,2.57,,2.6,-0.7751937984496131,-1
2007-06-07,151.5600,152.5000,149.0600,149.1,232414600,151.84,-1.8045310853530092,5.25,5.25,0.0,2.67,2.68,2.7,2.68,,2.58,4.444444444444448,0
2007-06-08,149.5800,151.1900,149.0900,151.04,175886000,149.1,1.3011401743796094,5.26,5.25,0.1901140684410606,2.68,2.67,2.69,2.67,,2.7,-0.3717472118959194,2
2007-06-11,150.9300,151.9500,150.7000,151.3,102015600,151.04,0.17213983050848738,5.27,5.26,0.18975332068310793,2.69,2.69,2.72,2.69,,2.69,1.1029411764705974,3
2007-06-12,150.6700,151.5400,149.5500,149.65,233898000,151.3,-1.0905485789821583,5.26,5.27,-0.1901140684410606,2.79,2.8,2.83,2.79,,2.72,3.886925795052999,-1
2007-06-13,150.5000,152.0700,149.7200,151.89,193208200,149.65,1.4968259271633682,5.26,5.26,0.0,2.74,2.73,2.75,2.71,,2.83,-2.9090909090909114,0
2007-06-14,152.0600,153.1200,152.0300,152.86,146396500,151.89,0.6386200539864556,5.28,5.26,0.3787878787878875,2.74,2.75,2.77,2.74,,2.75,0.7220216606498201,3
2007-06-15,153.1400,153.6600,152.9300,153.07,154030800,152.86,0.13738060970821636,5.26,5.28,-0.3802281368821381,2.68,2.71,2.73,2.72,,2.77,-1.4652014652014667,-1
2007-06-18,153.3800,153.3900,152.6600,152.89,88537500,153.07,-0.11759325798654657,5.23,5.26,-0.5736137667303892,2.68,2.7,2.73,2.72,,2.73,0.0,-1
