,Date,Press Release,symbol,open,high,low,close,volume,day_before_close,day_after_open,day_after_close,two_day_after_close,three_day_after_close,fed_announce_avg,fed_announce_pct_change,two_day_before_close,three_day_before_close,four_day_before_close,prev_close_avg,pct_change_sp500,fed_rate,prev_fed_rate,pct_change_in_fed_rate,10_yr,one_day_before_10,two_day_before_10,three_day_before_10,prev_days_avg_treas,pct_change_in_treas,label_market,label_FED
77,2002-09-24,0,SP500,833.7,833.7,817.38,819.29,1670240000,1003.45,1029.03,1009.38,1110.11,1517.73,967.4933333333333,36.25392307371315,1277.36,1042.72,944.48,1088.1866666666667,-8.444533027721029,1.75,1.79,2.2346368715083815,3.69,4.73,5.75,4.64,5.04,-36.585365853658544,0,1
78,2002-11-06,0,SP500,915.39,925.66,905.0,923.76,1674000000,1118.86,1051.81,1058.05,1379.78,1520.27,1074.6083333333333,29.3146392855655,1432.19,1141.01,938.03,1170.4099999999999,-4.607368214075037,1.48,1.27,-16.535433070866137,4.09,4.3,5.87,4.93,5.033333333333333,-23.06438467807661,0,-1
79,2002-12-10,0,SP500,892.0,904.95,892.0,904.45,1286600000,1139.93,1060.18,1059.05,1188.0,1515.96,1040.6016666666667,31.356917948582634,1417.04,1165.02,969.79,1183.95,-3.8616406270560457,1.22,1.29,5.426356589147292,4.06,5.17,6.08,4.53,5.260000000000001,-29.55665024630545,0,1
80,2003-01-29,0,SP500,858.54,868.72,845.86,864.36,1595400000,1100.64,1128.48,1134.11,1420.62,1362.3,1084.4583333333333,20.39504269739901,1364.17,1279.64,985.49,1209.7666666666667,-9.914837427920714,1.26,1.29,2.325581395348839,4.06,5.02,5.32,4.66,5.0,-23.15270935960592,0,1
81,2003-03-18,0,SP500,862.79,866.94,857.36,866.45,1555100000,1165.55,1123.75,1122.32,1189.65,1330.74,1055.085,20.714414536273047,1316.55,1085.52,789.66,1063.9099999999999,8.720346617476736,1.2,1.2,0.0,3.91,5.32,5.11,5.58,5.336666666666666,-36.487638533674314,0,0
82,2003-05-06,0,SP500,926.55,939.61,926.38,934.39,1649600000,1052.67,1121.53,1113.99,1171.35,1418.26,1053.4133333333332,25.724949351082792,1332.05,1104.92,827.76,1088.2433333333336,-3.3793433206354786,1.28,1.28,0.0,3.84,5.1,5.52,5.67,5.43,-41.40625,0,0
83,2003-06-25,0,SP500,983.45,991.64,974.86,975.32,1459200000,976.14,1140.65,1134.43,1497.74,1321.97,1117.9550000000002,15.432649757558787,1218.6,1315.31,1129.28,1221.0633333333333,-25.091004705609166,1.18,1.1,-7.272727272727258,3.38,4.88,5.16,6.02,5.353333333333333,-58.3826429980276,0,-1
84,2003-08-12,0,SP500,980.59,990.41,979.9,990.35,1132300000,903.8,1075.79,1063.23,1230.39,1289.59,1040.6916666666668,19.3005787369112,1298.16,1084.22,926.53,1102.97,-22.036955078557213,0.99,1.01,1.980198019801982,4.37,4.22,6.08,5.4,5.233333333333333,-19.755911517925245,0,1
85,2003-09-16,0,SP500,1014.81,1029.66,1014.81,1029.32,1403200000,891.1,1120.37,1123.5,1237.91,1213.6,1069.5016666666666,11.873626675455947,1318.48,1045.48,945.64,1103.2,-23.80204241948154,0.97,0.97,0.0,4.29,3.9,5.9,4.88,4.8933333333333335,-14.063714063714066,0,0
86,2003-10-28,0,SP500,1031.13,1046.79,1031.13,1046.79,1629200000,890.23,1125.34,1127.44,1198.41,940.51,1069.89,-13.756366226834388,1342.44,1068.09,921.85,1110.7933333333333,-24.775994218722495,0.98,0.97,-1.0309278350515474,4.23,4.1,6.12,4.6,4.9399999999999995,-16.784869976359314,0,-1
87,2003-12-09,0,SP500,1069.3,1071.94,1059.16,1060.18,1465500000,892.0,1182.81,1189.24,1259.37,888.67,1108.8166666666666,-24.772600252812254,1408.11,1183.49,975.78,1189.1266666666668,-33.31016442451421,0.97,0.99,2.020202020202022,4.32,4.06,6.14,4.56,4.919999999999999,-13.888888888888859,0,1
88,2004-01-28,0,SP500,1144.05,1149.14,1126.5,1128.48,1842000000,858.54,1174.55,1171.36,1353.96,874.09,1138.49,-30.24860140260156,1133.06,1360.16,1265.37,1252.8633333333335,-45.929523765151714,0.99,1.0,1.0000000000000009,4.22,4.0,5.12,6.66,5.260000000000001,-24.6445497630332,0,1
89,2004-03-16,0,SP500,1104.49,1113.76,1102.61,1110.7,1500700000,1150.53,1197.75,1188.07,1305.33,1386.95,1176.145,15.199178052561379,1458.47,1306.38,1079.27,1281.3733333333334,-11.372439947966024,0.99,1.0,1.0000000000000009,3.7,4.78,6.26,5.11,5.383333333333333,-45.495495495495476,0,1
90,2004-05-04,0,SP500,1117.49,1127.74,1112.89,1119.55,1662100000,1266.61,1161.17,1175.65,1312.25,1505.62,1192.12,20.821986955539913,1409.57,1332.0,1122.07,1287.8799999999999,-1.6792856522528625,1.0,0.99,-1.010101010101011,4.56,5.21,6.46,5.42,5.696666666666666,-24.926900584795327,0,-1
91,2004-06-30,0,SP500,1136.2,1144.2,1133.62,1140.84,1473800000,974.5,1199.85,1191.33,1270.2,1280.0,1152.1533333333332,9.988020833333344,1454.6,1372.71,1133.84,1320.3833333333332,-35.49341542671454,1.38,1.4,1.42857142857143,4.62,3.54,6.03,5.81,5.126666666666666,-10.966810966810952,0,1
92,2004-08-10,0,SP500,1065.22,1079.04,1065.22,1079.04,1245600000,1190.16,1231.38,1229.13,1271.81,1453.64,1177.79,18.976500371481254,1460.25,1281.43,1083.14,1274.9400000000003,-7.123411978221432,1.43,1.5,4.666666666666671,4.32,4.99,5.76,6.16,5.636666666666667,-30.478395061728385,0,1
93,2004-09-21,0,SP500,1122.2,1131.54,1122.2,1129.3,1325000000,965.8,1221.34,1210.2,1318.03,1525.75,1161.145,23.89677207930526,1449.05,1307.58,1023.89,1260.1733333333334,-30.47974045696143,1.7,1.78,4.494382022471914,4.05,4.7,5.88,5.94,5.506666666666667,-35.96707818930042,0,1
94,2004-11-10,0,SP500,1164.08,1169.25,1162.51,1162.91,1504300000,1047.11,1220.65,1230.96,1380.9,919.21,1201.1016666666667,-30.66673194010799,1365.98,1373.46,1128.26,1289.2333333333333,-23.123008407266997,1.92,1.92,0.0,4.25,4.49,5.82,6.0,5.436666666666667,-27.921568627451,-1,0
95,2004-12-14,0,SP500,1198.68,1205.29,1197.84,1203.38,1544400000,1123.09,1267.43,1272.74,1425.49,1467.95,1248.4683333333332,14.951576461505281,1340.93,1403.17,1141.2,1295.1000000000001,-15.315780569678319,2.24,2.31,3.0303030303030236,4.14,5.24,5.23,6.22,5.5633333333333335,-34.380032206119175,0,1
96,2005-02-02,0,SP500,1189.41,1195.25,1188.92,1193.19,1561740000,1135.26,1282.46,1270.84,1448.39,825.44,1253.2583333333334,-51.82912547651354,1349.47,1409.12,1261.99,1340.1933333333334,-18.051665110488646,2.29,2.49,8.032128514056232,4.15,4.18,5.17,6.6,5.316666666666666,-28.11244979919677,-1,1
97,2005-03-22,0,SP500,1183.78,1189.59,1171.63,1171.71,2114470000,1095.4,1297.23,1305.04,1434.54,1165.81,1247.95,-7.045745018485011,1148.7,1117.58,1500.64,1255.64,-14.628446229687786,2.72,2.73,0.3663003663003585,4.63,3.74,5.4,4.73,4.623333333333334,0.14398848092151043,1,1
98,2005-05-03,0,SP500,1162.16,1166.89,1156.71,1161.17,2167020000,1117.49,1313.21,1308.12,1502.39,1202.26,1260.756666666667,-4.865558753236979,1073.43,1248.58,1415.1,1245.7033333333334,-11.473331603265654,2.95,2.99,1.3377926421404693,4.21,4.53,5.08,5.22,4.9433333333333325,-17.41884402216942,0,1
99,2005-06-30,0,SP500,1199.85,1203.27,1190.51,1191.33,2109490000,1140.84,1272.86,1270.2,1280.0,919.32,1225.8466666666666,-33.34276059116157,974.5,1454.6,1372.71,1267.27,-11.08218505662495,3.35,3.36,0.2976190476190413,3.94,4.62,3.54,6.03,4.73,-20.05076142131981,-1,1
100,2005-08-09,0,SP500,1223.13,1234.11,1223.13,1231.38,1897520000,1065.22,1271.13,1265.95,1453.09,1127.79,1251.65,-10.982541075909534,908.64,1183.43,1472.87,1188.3133333333333,-11.555672380666271,3.47,3.48,0.28735632183907434,4.41,4.28,4.27,5.04,4.53,-2.721088435374152,0,1
101,2005-09-20,0,SP500,1231.02,1236.49,1220.07,1221.34,2319250000,1122.2,1318.28,1325.18,1518.75,1142.71,1289.4616666666668,-12.842424295461383,845.39,984.54,1451.34,1093.7566666666664,2.534604645636572,3.67,3.72,1.3440860215053836,4.26,4.07,3.79,4.75,4.203333333333333,1.3302034428794989,0,1
102,2005-11-01,0,SP500,1207.01,1207.34,1201.66,1202.76,2457850000,1130.51,1377.76,1367.81,1508.44,1184.38,1299.0483333333334,-9.681718142262897,900.96,1084.1,1421.22,1135.4266666666665,-0.43490695939589347,3.99,3.99,0.0,4.58,4.11,4.01,4.24,4.12,10.043668122270741,0,0
103,2005-12-13,0,SP500,1260.43,1272.11,1258.56,1267.43,2390020000,1198.68,1411.32,1413.21,1488.41,1240.46,1339.9133333333332,-8.01745589001928,889.48,1119.38,1359.99,1122.95,6.317782894517304,4.23,4.26,0.704225352112661,4.54,4.16,4.07,5.13,4.453333333333333,1.90895741556535,0,1
104,2006-01-31,0,SP500,1285.2,1285.2,1276.85,1280.08,2708310000,1181.27,1428.65,1438.24,1378.55,1286.12,1331.9983333333334,-3.5671891684550086,855.7,1130.2,1366.01,1117.3033333333333,5.415075864676721,4.47,4.47,0.0,4.53,4.14,4.0,5.07,4.403333333333333,2.796173657100815,0,0
105,2006-03-28,0,SP500,1301.61,1306.24,1291.84,1293.23,2148580000,1174.28,1428.35,1417.23,1315.22,1310.2,1321.6533333333332,-0.8741667938736948,863.5,1147.39,1153.29,1054.7266666666667,10.18099033734146,4.7,4.69,-0.21321961620468627,4.79,4.64,3.92,5.42,4.659999999999999,2.713987473903983,0,-1
106,2006-05-10,0,SP500,1324.57,1325.51,1317.44,1322.85,2268550000,1166.22,1512.33,1491.47,1159.73,1357.16,1329.5283333333334,2.035991826068161,1087.12,1054.99,1255.18,1132.43,2.897395002658157,4.88,4.99,2.2044088176352767,5.13,4.23,4.81,5.15,4.7299999999999995,7.797270955165699,0,1
107,2006-06-29,0,SP500,1245.94,1272.88,1245.94,1272.87,2621250000,1199.85,1505.7,1503.35,927.23,1041.24,1275.823333333333,-22.52922797177721,1136.2,1224.38,1442.39,1267.6566666666668,-5.651261963300983,5.08,5.05,-0.594059405940599,5.22,3.99,4.7,5.42,4.703333333333334,9.897828863346087,0,-1
108,2006-08-08,0,SP500,1275.67,1282.75,1268.37,1271.48,2457840000,1223.13,1476.22,1497.49,1296.32,1119.46,1340.0516666666665,-19.70518523812074,977.59,905.46,1183.53,1022.1933333333333,16.428071150790743,5.26,5.25,-0.1904761904761864,4.93,4.42,4.27,4.4,4.363333333333333,11.494252873563214,0,-1
109,2006-09-20,0,SP500,1318.28,1328.53,1318.28,1325.18,2543070000,1221.34,1528.69,1518.75,1142.71,1202.09,1342.4916666666666,-11.679796576518118,1122.2,845.39,984.54,984.0433333333334,19.42920617245538,5.23,5.24,0.19083969465648445,4.73,4.26,4.07,3.79,4.04,14.587737843551803,0,1
110,2006-10-25,0,SP500,1377.36,1383.61,1376.0,1382.22,2953540000,1196.54,1516.15,1514.4,1185.62,1229.05,1362.0483333333334,-10.821230489673606,1094.8,897.65,1100.09,1030.8466666666666,13.847705328140588,5.26,5.23,-0.5736137667303892,4.78,4.54,3.99,4.12,4.216666666666668,11.785216178521601,0,-1
111,2006-12-12,0,SP500,1413.0,1413.78,1404.75,1411.56,2738170000,1260.43,1487.58,1486.59,879.73,1236.47,1323.1483333333333,-7.010144470414429,1074.14,901.58,1137.07,1037.5966666666666,17.679151823848485,5.23,5.23,0.0,4.49,4.56,4.26,4.01,4.276666666666666,4.751299183370464,0,0
112,2007-01-31,0,SP500,1428.65,1441.61,1424.78,1438.24,2976690000,1280.08,1351.98,1378.55,1286.12,1312.41,1360.6033333333335,-3.672124818717731,1181.27,855.7,1130.2,1055.7233333333334,17.52676916026081,5.33,5.29,-0.7561436672967871,4.83,4.53,4.14,4.0,4.223333333333334,12.560386473429947,0,-1
113,2007-03-21,0,SP500,1410.92,1437.77,1409.75,1435.04,3184770000,1297.23,1329.51,1329.51,1298.38,1402.89,1350.0983333333336,3.76306529141034,1183.78,895.79,1153.59,1077.72,16.921440299715545,5.26,5.27,0.18975332068310793,4.53,4.71,4.53,4.11,4.45,1.766004415011039,0,1
114,2007-05-09,0,SP500,1507.32,1513.8,1503.77,1512.58,2935550000,1325.14,1394.9,1388.28,1346.29,1354.58,1412.4183333333333,-4.269835176463064,1178.84,933.41,1073.01,1061.7533333333333,19.87613887337691,5.21,5.25,0.7619047619047626,4.67,5.13,4.29,3.69,4.37,6.423982869379011,0,1
115,2007-06-28,0,SP500,1506.32,1514.84,1503.41,1505.71,3006710000,1246.0,1077.5,1074.57,1296.67,1329.04,1284.4616666666666,3.354175444932687,1201.57,1133.35,989.82,1108.2466666666667,11.055644729802033,5.26,5.31,0.9416195856873789,5.12,5.25,3.97,4.76,4.66,8.984374999999998,0,1
116,2007-08-07,0,SP500,1467.62,1488.3,1455.8,1476.71,4909390000,1275.77,1286.51,1266.07,1010.48,1401.35,1297.1933333333334,7.432594759814931,974.12,876.77,1204.4,1018.43,20.171347499941213,5.26,5.27,0.18975332068310793,4.77,4.93,4.3,4.35,4.526666666666666,5.101327742837174,0,1
117,2007-09-18,0,SP500,1476.63,1519.89,1476.63,1519.78,3708940000,1321.18,1157.08,1206.51,1068.3,1459.32,1291.5800000000002,11.494394649562796,1039.58,869.46,1032.74,980.5933333333332,25.77897536041015,4.92,4.74,-3.797468354430374,4.5,4.81,4.19,3.86,4.286666666666666,4.740740740740752,0,-1
118,2007-10-31,0,SP500,1532.15,1552.76,1529.4,1549.38,3953070000,1377.94,953.11,968.75,1253.3,1412.16,1272.4383333333333,9.8941810182038,1207.01,1050.71,885.76,1047.8266666666668,23.957017964013904,4.6,4.59,-0.21786492374727207,4.48,4.61,4.57,4.33,4.503333333333333,-0.5208333333333156,-1,-1
119,2007-12-11,0,SP500,1516.68,1523.57,1475.99,1477.65,4080180000,1413.04,898.35,873.59,1106.41,1427.84,1214.2866666666669,14.956391005528143,1071.21,904.96,1136.76,1037.6433333333334,26.56659872803789,4.29,4.28,-0.23364485981307911,3.98,4.52,4.27,4.01,4.266666666666667,-7.2026800670016735,-1,-1
120,2008-01-30,0,SP500,1362.22,1385.86,1352.95,1355.81,4742760000,1428.82,845.69,825.88,1313.01,1501.96,1188.571666666667,20.865291574564772,1285.19,1131.13,844.61,1086.9766666666667,23.924870405882707,3.26,3.22,-1.2422360248447077,3.78,4.88,4.54,4.16,4.526666666666666,-19.753086419753085,-1,-1
121,2008-03-18,0,SP500,1277.16,1330.74,1277.16,1330.74,5335630000,1189.65,776.01,794.35,1165.83,1279.2,1088.9566666666667,14.872055451323742,1122.32,866.45,1165.55,1051.4399999999998,11.617702685663872,2.16,2.08,-3.8461538461538494,3.48,4.51,3.76,3.91,4.06,-16.666666666666657,0,-1
122,2008-04-30,0,SP500,1391.22,1404.57,1384.25,1385.59,4508890000,1482.37,876.59,872.81,1186.69,1397.91,1199.2116666666668,14.213957503225046,1107.3,916.92,1076.92,1033.7133333333334,30.266172862825513,2.37,2.16,-9.72222222222222,3.77,4.63,4.53,3.89,4.3500000000000005,-15.3846153846154,-1,-1
123,2008-06-25,0,SP500,1314.54,1335.63,1314.54,1321.97,4825640000,1497.74,899.45,920.26,1076.76,1313.72,1171.7866666666666,10.803925747749398,1134.43,975.32,976.14,1028.6299999999999,31.321190593828042,1.97,2.05,3.902439024390237,4.12,5.09,4.66,3.38,4.376666666666666,-6.229773462783154,-1,1
124,2008-08-05,0,SP500,1254.87,1284.88,1254.67,1284.88,1219310000,1226.42,1005.41,1002.72,1125.81,1199.38,1150.0183333333334,4.11559861483989,1080.7,965.46,834.6,960.2533333333334,21.702733701885702,1.97,2.01,1.990049751243772,4.04,4.4,4.43,4.47,4.433333333333334,-9.735973597359742,-1,1
125,2008-09-16,0,SP500,1188.31,1214.84,1169.28,1213.6,9459830400,1237.91,1053.99,1068.76,1124.66,1216.01,1147.8716666666667,5.603435278766895,1123.5,1029.32,891.1,1014.6399999999999,18.03604462359947,1.98,2.8,29.28571428571428,3.48,4.26,4.08,4.29,4.21,-20.977011494252874,-1,1
126,2008-10-29,0,SP500,939.51,969.97,922.26,930.09,7077800000,1540.98,1043.69,1066.11,1183.26,1411.94,1117.2733333333333,20.869630909717603,1130.2,1048.11,882.15,1020.1533333333333,33.79840534378556,0.36,0.3,-20.0,3.93,4.39,4.05,4.31,4.25,-8.14249363867684,-1,-1
127,2008-12-16,0,SP500,871.53,914.66,871.53,913.18,6009780000,1267.32,1108.61,1109.18,1242.87,1219.66,1085.4483333333333,11.004022979081613,1203.21,1075.13,910.4,1062.9133333333334,16.129049227240678,0.17,0.12,-41.66666666666668,2.37,4.45,4.19,4.24,4.293333333333334,-81.15330520393813,-1,-1
128,2009-01-28,0,SP500,845.73,877.86,845.73,874.09,6199180000,1353.96,1096.93,1084.53,1276.34,1500.18,1088.5966666666666,27.43559661729482,1171.36,1128.48,858.54,1052.7933333333333,22.24339468423489,0.19,0.23,17.39130434782609,2.71,3.61,4.16,4.22,3.996666666666666,-47.47847478474783,0,1
129,2009-03-18,0,SP500,776.01,803.04,765.64,794.35,9098449600,1330.74,1166.13,1165.83,1279.2,1552.1,1085.3766666666666,30.070442196593866,1189.65,1122.32,866.45,1059.4733333333334,20.384648140633534,0.18,0.17,-5.8823529411764595,2.51,3.48,4.51,3.76,3.9166666666666665,-56.042496679946886,0,-1
130,2009-04-29,0,SP500,856.85,882.06,856.85,873.64,6101620000,1390.94,1193.3,1206.78,1363.61,1593.61,1147.5199999999998,27.99241972628185,1156.85,1113.89,917.84,1062.86,23.58692682646269,0.18,0.2,10.000000000000009,3.12,3.85,4.21,4.55,4.203333333333333,-34.72222222222221,0,1
131,2009-06-24,0,SP500,896.31,910.85,896.31,900.94,4636720000,1314.29,1090.93,1073.69,1268.45,1573.09,1090.7683333333332,30.660780163033696,1191.57,1140.65,983.45,1105.2233333333334,15.90719450552516,0.21,0.19,-10.52631578947368,3.72,4.1,3.92,4.66,4.226666666666667,-13.620071684587806,0,-1
132,2009-08-12,0,SP500,994.0,1012.78,993.36,1005.81,5498170000,1289.59,1081.48,1083.61,1178.81,1689.47,1105.55,34.5623183601958,1230.39,1063.23,990.35,1094.6566666666665,15.115915394298451,0.15,0.15,0.0,3.72,3.91,4.24,4.27,4.14,-11.290322580645148,0,0
133,2009-09-23,0,SP500,1072.69,1080.15,1060.39,1060.87,5531930000,1188.22,1131.1,1124.83,1136.43,1701.84,1119.0233333333333,34.24626678575346,1215.29,1108.36,1029.03,1117.5599999999997,5.946710205180885,0.15,0.14,-7.142857142857128,3.44,3.85,4.25,4.02,4.04,-17.44186046511628,0,-1
134,2009-11-04,0,SP500,1047.14,1061.0,1045.15,1046.5,5635510000,1005.75,1198.34,1221.06,1253.23,1767.93,1128.67,36.158671440611336,1220.14,1161.67,1053.25,1145.0200000000002,-13.847377578921224,0.13,0.13,0.0,3.57,3.81,4.66,4.1,4.19,-17.3669467787115,0,0
135,2009-12-16,0,SP500,1108.61,1116.21,1107.96,1109.18,4829820000,913.18,1236.34,1242.87,1219.66,1786.54,1138.3066666666666,36.28428881152022,1267.32,1203.21,1075.13,1181.8866666666665,-29.425377983165053,0.14,0.13,-7.692307692307699,3.61,2.37,4.45,4.19,3.6700000000000004,-1.6620498614958588,0,-1
136,2010-01-27,0,SP500,1091.94,1099.51,1083.11,1097.5,5319120000,845.71,1297.51,1299.54,1316.33,1781.56,1158.0883333333334,34.99582762672414,1283.72,1174.55,1144.05,1200.7733333333333,-41.98405284711465,0.12,0.12,0.0,3.66,2.59,4.52,4.22,3.776666666666666,-3.187613843351525,0,0
137,2010-03-16,0,SP500,1150.83,1160.28,1150.35,1159.46,4369770000,753.89,1279.46,1256.88,1404.17,2081.19,1167.4483333333333,43.90476922658031,1386.95,1305.33,1188.07,1293.4499999999998,-71.57012296223584,0.2,0.18,-11.111111111111121,3.66,2.97,4.55,4.65,4.056666666666667,-10.83788706739526,0,-1
138,2010-04-28,0,SP500,1184.59,1195.05,1181.81,1191.36,6342310000,855.16,1353.86,1360.48,1869.43,2114.76,1302.4799999999998,38.410032344095804,1396.37,1310.61,1143.22,1283.3999999999999,-50.077178539688475,0.2,0.19,-5.263157894736847,3.8,3.05,3.86,5.07,3.9933333333333336,-5.087719298245626,0,-1
139,2010-06-23,0,SP500,1095.57,1099.64,1085.31,1092.04,4526150000,895.1,1286.6,1283.5,1962.61,2124.2,1269.2366666666665,40.24872108715438,1318.0,1244.5,1200.73,1254.41,-40.141883588425884,0.17,0.16,-6.250000000000005,3.13,3.65,4.19,5.23,4.3566666666666665,-39.19062832800852,0,-1
140,2010-08-10,0,SP500,1122.92,1127.16,1111.58,1121.06,3979360000,1007.1,1171.77,1120.76,1405.87,2104.1799,1158.2466666666667,44.954960045637414,1453.64,1271.81,1229.13,1318.1933333333334,-30.89001423228412,0.18,0.17,-5.8823529411764595,2.79,3.8,4.81,4.93,4.513333333333333,-61.76821983273594,0,-1
141,2010-09-21,0,SP500,1142.82,1148.59,1136.22,1139.78,4175660000,1064.66,1203.63,1166.76,1460.15,1966.97,1196.3000000000002,39.180567065079785,1525.75,1318.03,1210.2,1351.3266666666666,-26.925653886373723,0.2,0.21,4.761904761904753,2.61,3.49,4.64,4.65,4.26,-63.2183908045977,0,1
142,2010-11-03,0,SP500,1193.79,1198.3,1183.56,1197.96,4665480000,1045.41,1238.25,1261.15,2017.81,2109.79,1325.7283333333332,37.16301938423572,966.3,1364.3,1219.94,1183.5133333333333,-13.21044693788401,0.2,0.19,-5.263157894736847,2.67,3.5,3.96,4.72,4.06,-52.059925093632955,0,-1
143,2010-12-14,0,SP500,1241.84,1246.59,1238.17,1241.59,4132350000,1114.11,1225.73,1211.82,1413.58,2021.94,1241.445,38.601293806937896,1467.95,1425.49,1272.74,1388.7266666666667,-24.64897242342918,0.19,0.2,5.000000000000004,3.49,3.56,4.24,4.6,4.133333333333334,-18.43361986628463,0,1
144,2011-01-26,0,SP500,1291.97,1299.74,1291.97,1296.63,4730980000,1092.17,1326.28,1318.43,2057.09,1903.63,1397.095,26.608899838729165,836.57,1422.18,1273.83,1177.5266666666666,-7.815327894619571,0.17,0.17,0.0,3.45,3.65,2.7,4.88,3.7433333333333336,-8.502415458937202,0,0
145,2011-03-15,0,SP500,1288.46,1288.46,1261.12,1281.87,4142729984,1150.51,1394.17,1402.6,1560.7,2015.93,1346.385,33.21271075880611,1392.28,1303.02,1197.75,1297.6833333333334,-12.792008181878767,0.14,0.14,0.0,3.33,3.71,4.54,4.73,4.326666666666667,-29.929929929929937,0,0
146,2011-04-27,1,SP500,1348.43,1357.49,1344.25,1355.66,3101210112,1183.71,1400.19,1403.36,2108.92,2095.15,1466.7116666666668,29.994908876850502,857.51,1494.07,1309.72,1220.4333333333334,-3.102392759487827,0.09,0.09,0.0,3.39,3.71,2.95,4.71,3.7900000000000005,-11.799410029498535,0,0
147,2011-06-22,1,SP500,1295.48,1298.61,1286.79,1287.14,2310927616,1095.31,1325.92,1335.02,2122.85,2085.45,1410.2866666666669,32.37494705379333,893.04,1502.56,1245.6,1213.7333333333333,-10.811855395580558,0.09,0.08,-12.499999999999993,3.01,3.18,3.72,5.14,4.013333333333333,-33.33333333333333,0,-1
148,2011-08-09,0,SP500,1120.23,1172.88,1101.54,1172.53,1861439488,1127.79,1402.26,1402.8,1691.42,2181.74,1319.505,39.52052031864474,1453.09,1265.95,1231.38,1316.8066666666666,-16.75991688760023,0.1,0.1,0.0,2.2,2.86,4.79,4.92,4.19,-90.45454545454545,0,0
149,2011-09-21,0,SP500,1203.63,1206.3,1166.21,1166.76,967540032,1139.78,1460.34,1460.15,1966.97,2163.12,1399.6049999999998,35.296932209031404,1064.66,1525.75,1318.03,1302.8133333333333,-14.303929998186781,0.08,0.08,0.0,1.88,2.61,3.49,4.64,3.5799999999999996,-90.42553191489361,0,0
150,2011-11-02,1,SP500,1219.62,1242.48,1219.62,1237.9,0,1193.57,1427.59,1414.2,2104.05,2097.94,1432.8216666666667,31.703401114108757,1042.88,1509.65,1367.34,1306.6233333333332,-9.471864518489346,0.08,0.09,11.111111111111107,2.03,2.63,3.45,4.31,3.4633333333333334,-70.60755336617407,0,1
151,2011-12-13,0,SP500,1236.83,1249.86,1219.43,1225.73,735543296,1240.46,1428.48,1419.45,1775.32,2271.72,1387.7116666666668,38.913613180028044,1488.41,1413.21,1267.43,1389.6833333333334,-12.029677162772952,0.07,0.07,0.0,1.96,3.29,4.18,4.58,4.016666666666667,-104.93197278911566,0,0
152,2012-01-25,1,SP500,1314.4,1328.3,1307.65,1326.05,692687500,1291.18,1494.82,1502.96,1877.08,2298.37,1467.7483333333332,36.139597482853794,1096.78,1330.61,1423.9,1283.7633333333333,0.5744099712407831,0.08,0.08,0.0,2.01,3.35,3.66,3.61,3.5399999999999996,-76.11940298507463,0,0
153,2012-03-13,0,SP500,1371.92,1396.13,1371.92,1395.95,672518464,756.55,1552.48,1554.52,1846.34,2053.4,1412.96,31.189247102366807,1315.48,1377.95,1284.13,1325.8533333333335,-75.24992840305777,0.12,0.13,7.692307692307699,2.14,2.89,3.56,4.5,3.65,-70.5607476635514,0,1
154,2012-04-25,1,SP500,1372.11,1391.37,1372.11,1390.69,632292352,1335.25,1578.93,1585.16,1863.4,2087.79,1520.9233333333332,27.151517473820007,1397.84,1495.42,1301.74,1398.3333333333333,-4.724458590775754,0.15,0.14,-7.142857142857128,2.01,3.39,3.91,4.66,3.986666666666667,-98.34162520729689,0,-1
155,2012-06-20,1,SP500,1358.04,1361.57,1346.45,1355.69,573022976,1278.36,1624.62,1588.19,1962.87,2083.25,1527.9616666666668,26.65490619624784,1317.93,1512.84,1240.12,1356.9633333333334,-6.148763519926583,0.16,0.17,5.8823529411764754,1.65,2.97,4.16,5.14,4.09,-147.87878787878788,0,1
156,2012-08-01,0,SP500,1379.32,1385.03,1373.35,1375.14,692645760,1286.94,1689.42,1706.87,1925.15,2170.84,1560.4733333333334,28.116612309827843,1260.31,1465.81,1270.92,1332.3466666666666,-3.5282660160276724,0.14,0.14,0.0,1.56,2.77,3.97,4.76,3.8333333333333335,-145.72649572649573,0,0
157,2012-09-13,1,SP500,1436.56,1463.76,1435.34,1459.99,608373248,1172.87,1685.04,1687.99,2127.02,2498.37,1594.9116666666666,36.161910899239636,1121.9,1483.95,1318.07,1307.9733333333334,-11.519037347134251,0.15,0.16,6.250000000000005,1.75,2.0,2.74,4.49,3.0766666666666667,-75.80952380952381,0,1
158,2012-10-24,0,SP500,1413.2,1420.04,1407.1,1408.75,541725504,1254.19,1747.48,1752.07,1964.58,2151.33,1590.045,26.090139588068773,876.77,1515.88,1377.38,1256.6766666666667,-0.1982687365284908,0.17,0.16,-6.250000000000005,1.8,2.25,3.76,4.36,3.456666666666667,-92.03703703703705,0,-1
159,2012-12-12,1,SP500,1427.84,1438.59,1426.76,1428.48,550927232,1236.47,1781.71,1775.5,2002.33,2256.96,1608.7216666666666,28.721746656269204,879.73,1486.59,1411.56,1259.2933333333333,-1.8458461049061656,0.17,0.16,-6.250000000000005,1.72,2.03,2.6,4.05,2.893333333333333,-68.21705426356588,0,-1
160,2013-01-30,0,SP500,1507.84,1509.94,1500.11,1501.96,541017792,1313.01,1777.17,1794.19,1994.99,2280.9,1648.1933333333334,27.739342657138266,825.88,1355.81,1428.82,1203.5033333333333,8.340124345333749,0.12,0.15,20.0,2.03,1.87,2.87,3.78,2.84,-39.90147783251232,0,1
